
Model: ACCESS-ESM1-5,   Number of Ensembles: 3
psl_mon_hist-aer_CNRM-CM6-1_r5i1p1f2_interp.nc with calendar: <class 'numpy.datetime64'>, 1850-01-16T12:00:00.000000000 to 2020-12-16T12:00:00.000000000, 2052 time steps
psl_mon_hist-aer_CNRM-CM6-1_r6i1p1f2_interp.nc with calendar: <class 'numpy.datetime64'>, 1850-01-16T12:00:00.000000000 to 2020-12-16T12:00:00.000000000, 2052 time steps
psl_mon_hist-aer_CNRM-CM6-1_r7i1p1f2_interp.nc with calendar: <class 'numpy.datetime64'>, 1850-01-16T12:00:00.000000000 to 2020-12-16T12:00:00.000000000, 2052 time steps
psl_mon_hist-aer_CNRM-CM6-1_r8i1p1f2_interp.nc with calendar: <class 'numpy.datetime64'>, 1850-01-16T12:00:00.000000000 to 2020-12-16T12:00:00.000000000, 2052 time steps
psl_mon_hist-aer_CNRM-CM6-1_r9i1p1f2_interp.nc with calendar: <class 'numpy.datetime64'>, 1850-01-16T12:00:00.000000000 to 2020-12-16T12:00:00.000000000, 2052 time steps
Number of ensembles discarded as times did not cover the period of at least 1850-2015: 0, Ensembles left: 10

Model: FGOALS-g3,   Number of Ensembles: 3
psl_mon_hist-aer_FGOALS-g3_r1i1p1f1_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2020-12-16 12:00:00, 2052 time steps
psl_mon_hist-aer_FGOALS-g3_r2i1p1f1_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2020-12-16 12:00:00, 2052 time steps
psl_mon_hist-aer_FGOALS-g3_r3i1p1f1_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2020-12-16 12:00:00, 2052 time steps
Number of ensembles discarded as times did not cover the period of at least 1850-2015: 0, Ensembles left: 3

Model: GISS-E2-1-G,   Number of Ensembles: 45
psl_mon_hist-aer_GISS-E2-1-G_r10i1p1f2_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2014-12-16 12:00:00, 1980 time steps
psl_mon_hist-aer_GISS-E2-1-G_r10i1p3f1_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2014-12-16 12:00:00, 1980 time steps
psl_mon_hist-aer_GISS-E2-1-G_r11i1p1f2_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2014-12-16 12:00:00, 1980 time steps
psl_mon_hist-aer_GISS-E2-1-G_r11i1p3f1_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2014-12-16 12:00:00, 1980 time steps
psl_mon_hist-aer_GISS-E2-1-G_r12i1p1f2_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2014-12-16 12:00:00, 1980 time steps
psl_mon_hist-aer_GISS-E2-1-G_r12i1p3f1_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2014-12-16 12:00:00, 1980 time steps
psl_mon_hist-aer_GISS-E2-1-G_r13i1p1f2_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2014-12-16 12:00:00, 1980 time steps
psl_mon_hist-aer_GISS-E2-1-G_r13i1p3f1_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2014-12-16 12:00:00, 1980 time steps
psl_mon_hist-aer_GISS-E2-1-G_r14i1p1f2_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2014-12-16 12:00:00, 1980 time steps
psl_mon_hist-aer_GISS-E2-1-G_r14i1p3f1_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2014-12-16 12:00:00, 1980 time steps
psl_mon_hist-aer_GISS-E2-1-G_r15i1p1f2_interp.nc with calendar: <class 'cftime._cftime.DatetimeNoLeap'>, 1850-01-16 12:00:00 to 2014-12-16 12:00:00, 1980 time steps
